abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
85.86,0.0,0.0,0.41,0.0,0.0,0.41,2.06,2.05,3.32,0.41,0.83,9.88,0.82,4.56,7.0,1.66,2.05,0.0,31.29,0.41,6.59,5.81,0.83,0.0,0.41,110.33,87.93,283.66,731.53,97.14,76.73,303.61,18.47,105.91,18.47,1.65,3.29,12.76,9.85,25.86,217.75,1.23,9.06,0.82,0.0,10.7,2.49,0.0,0.82,0.0,6.267641768,9.0,34.97014925
38.45,0.0,0.41,0.0,0.0,0.0,0.0,3.31,6.96,0.82,0.0,0.0,8.26,1.23,9.82,11.99,12.68,16.38,1.23,61.6,5.79,16.12,8.59,6.13,3.68,0.0,150.51,119.02,256.76,553.64,30.13,31.49,193.46,20.94,50.37,4.1,1.67,2.48,50.43,22.52,24.16,191.0,0.0,11.16,0.83,1.65,2.89,2.04,0.0,1.23,2.04,4.307958861,8.328244275,37.79365079
55.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.41,0.82,0.0,4.24,0.0,5.72,11.58,5.31,13.84,0.0,45.54,1.93,13.89,8.98,0.41,0.0,0.0,162.92,89.02,261.82,600.15,78.24,49.82,216.01,13.85,71.9,3.46,1.66,3.86,39.37,1.54,22.68,227.85,0.77,9.65,3.86,0.0,13.89,1.63,0.0,0.0,0.82,5.460326944,8.675889328,35.0
33.46,0.82,4.9,0.41,0.41,2.57,0.41,5.75,9.8,8.15,0.86,1.29,11.5,1.63,9.44,4.93,5.58,29.41,2.45,87.1,6.16,24.24,16.73,4.72,1.72,2.86,186.19,130.85,224.26,585.62,39.76,19.73,161.73,8.59,49.84,4.9,1.57,2.05,32.46,11.03,31.06,278.42,3.27,16.02,0.82,0.82,8.22,2.15,0.0,2.04,3.0,4.759096714,7.321428571,29.25974026
46.32,0.0,0.41,0.0,0.41,0.0,0.0,1.24,2.06,1.68,1.68,0.0,7.44,0.82,7.16,14.89,3.79,16.08,0.82,52.11,0.83,10.34,5.47,1.68,0.42,0.41,139.79,111.16,269.28,561.52,51.26,33.68,198.32,7.84,76.7,4.12,1.71,2.89,43.42,8.25,24.77,246.32,0.0,20.26,1.65,1.24,12.82,7.16,1.26,0.41,2.53,5.64127078,8.611336032,28.675
22.97,1.58,6.34,3.17,5.15,0.42,1.19,7.16,4.75,9.61,0.84,5.85,11.94,6.34,18.38,8.35,4.59,21.79,1.98,68.42,4.77,11.93,12.53,1.25,1.67,3.96,207.18,122.81,190.57,515.06,46.84,20.05,180.87,11.11,29.71,7.13,1.58,1.99,38.19,34.87,39.62,235.59,1.58,17.5,1.59,2.39,14.72,25.06,0.0,1.98,1.67,4.5873721210000005,7.4260563379999995,29.29113924
52.91,0.39,0.78,0.78,0.78,0.0,0.39,3.91,4.28,0.41,4.1,0.41,7.81,1.17,7.79,6.25,10.66,11.27,0.0,43.38,3.91,10.16,6.15,1.23,1.23,0.78,179.66,104.59,270.11,589.65,63.57,38.56,227.24,12.83,62.18,3.89,1.65,1.95,25.79,8.55,24.12,276.87,1.94,16.8,1.95,0.0,10.55,7.79,0.0,1.17,0.82,4.765460984,8.161654135,25.20430108
48.23,0.0,0.42,0.0,0.85,0.0,0.0,0.43,4.65,2.58,0.0,0.86,3.85,0.85,3.88,8.54,4.31,11.42,0.42,45.24,0.85,9.39,8.61,0.86,0.0,0.42,163.22,108.1,316.84,562.53,51.08,35.75,178.73,7.22,79.53,5.92,1.76,3.84,37.99,16.5,30.52,250.22,0.85,18.78,0.85,0.43,9.82,1.72,0.0,0.0,5.17,5.981728131000001,9.32,41.21818182
60.37,0.4,0.4,0.8,0.0,1.19,0.0,4.81,2.0,0.4,1.19,1.59,6.01,0.8,6.75,4.41,7.15,11.99,1.2,49.74,2.41,10.43,7.94,2.38,0.4,0.8,119.94,104.45,268.98,580.86,50.12,32.96,203.34,13.19,71.14,6.39,1.62,2.41,33.29,6.39,23.62,218.03,0.4,8.82,2.01,0.0,6.42,1.99,0.0,1.6,3.57,5.229964198999999,7.7700348429999995,32.56
65.89,0.83,2.49,1.25,0.42,0.42,0.42,5.84,5.4,4.17,6.67,0.83,11.27,0.83,8.76,5.43,7.51,14.53,0.83,55.51,9.18,14.19,12.09,3.34,1.25,0.83,150.13,107.17,253.22,636.36,82.11,31.28,255.63,10.8,88.0,4.15,1.63,1.67,29.22,6.64,26.57,257.71,0.42,15.03,0.42,1.67,8.76,7.51,0.0,0.42,0.83,10.28868076,11.75,27.53571429
