abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
33.82,0.0,2.02,6.87,0.0,7.25,3.64,6.07,19.01,84.94,0.81,5.23,32.74,7.68,48.31,1.62,22.64,29.11,11.32,99.07,6.07,23.86,22.14,2.42,0.81,2.83,352.25,154.59,106.35,503.03,38.41,26.97,140.9,9.7,17.39,2.02,1.39,2.83,15.37,0.0,20.62,139.29,1.62,11.32,0.81,2.43,4.45,11.27,0.4,3.64,1.61,8.06,14.72,15.67
16.93,0.0,6.58,1.75,0.0,5.21,0.44,1.75,11.4,11.72,4.34,1.3,17.54,2.63,12.59,10.08,9.64,21.04,3.07,69.27,3.07,18.41,11.72,0.43,0.87,2.63,254.88,137.21,188.51,530.67,26.33,11.29,140.25,10.96,33.32,1.75,1.4,0.88,32.44,20.17,51.71,317.85,6.58,23.24,6.14,8.33,6.58,20.84,0.43,1.32,1.3,27.76,31.89,31.89
24.32,0.83,8.67,1.65,1.24,2.13,0.83,2.06,11.97,38.82,0.0,1.71,12.39,1.24,11.09,2.89,8.25,26.41,2.48,72.64,5.37,15.68,9.81,4.27,0.43,4.13,246.16,167.66,160.54,526.01,22.29,12.8,127.56,7.02,25.59,0.83,1.44,4.13,48.7,1.65,45.83,256.83,5.37,26.41,1.24,1.24,28.48,5.55,0.0,0.41,0.0,4.07,6.58,19.2
40.14,0.0,1.32,0.88,0.44,0.0,0.0,3.09,10.15,0.87,13.96,0.87,17.22,2.21,12.65,4.42,7.51,20.31,3.09,71.08,4.42,12.36,10.47,1.75,0.87,5.3,203.32,128.71,211.48,583.48,55.63,44.5,241.27,15.45,48.12,3.09,1.68,4.42,18.98,0.0,24.29,242.15,1.77,18.54,0.44,1.77,16.34,17.02,0.0,0.88,0.0,5.52,9.61,24.46
27.39,2.61,3.04,3.91,0.0,5.13,2.61,3.91,9.99,9.84,0.86,2.14,25.2,6.52,16.69,1.74,26.06,30.84,3.48,90.36,4.78,21.29,26.96,7.27,1.28,2.17,287.55,179.72,150.3,546.44,44.32,25.67,168.16,15.2,29.54,6.08,1.48,2.17,30.84,0.43,24.74,186.56,3.04,16.94,0.87,5.65,11.29,24.82,1.28,0.87,0.0,4.25,8.61,27.84
50.77,0.0,1.71,2.13,0.0,0.0,1.71,3.42,8.97,3.41,0.85,2.56,12.8,5.98,8.11,7.26,6.83,24.34,1.28,76.86,4.27,20.92,14.93,3.84,0.85,3.42,215.87,135.24,190.44,543.55,41.0,35.41,208.62,9.82,45.26,5.98,1.59,6.4,14.52,0.85,26.47,250.85,1.28,17.08,1.28,0.0,13.24,14.51,0.0,1.28,0.0,4.18,8.6,30.24
52.03,1.26,2.95,2.53,0.0,1.69,0.84,3.79,9.26,2.12,1.27,1.27,11.79,5.89,11.42,6.74,16.0,30.74,0.42,73.68,5.05,22.74,10.58,2.54,2.12,1.26,229.27,123.52,196.63,553.26,44.26,27.5,225.04,22.32,50.11,3.37,1.55,2.95,25.26,1.26,25.68,250.0,3.37,13.89,0.0,0.0,13.05,25.8,0.0,1.26,0.0,5.21,8.8,30.09
34.5,0.88,5.72,3.52,1.32,0.0,0.88,2.64,18.49,0.43,4.74,5.17,17.61,11.89,13.37,2.64,14.97,34.35,3.96,111.85,3.96,33.91,24.15,3.45,4.31,5.28,276.84,185.86,147.51,541.17,26.86,22.42,172.06,9.69,21.58,5.72,1.49,1.32,33.03,3.96,39.63,238.03,5.28,27.3,3.52,3.96,14.97,30.62,1.29,2.2,0.43,4.37,9.3,30.75
32.89,1.68,3.36,1.68,0.42,3.75,1.26,2.52,7.56,22.06,1.25,0.83,9.66,1.68,11.66,7.56,15.54,21.0,2.1,65.52,2.1,16.38,12.07,8.33,1.25,0.42,263.11,141.55,191.1,522.67,33.6,27.48,176.94,12.6,39.06,2.1,1.49,1.68,28.98,4.2,31.91,294.75,4.2,31.5,1.68,2.94,8.82,13.32,0.42,2.52,1.67,4.5,8.27,21.87
11.83,0.0,2.12,0.85,0.42,0.0,0.0,1.69,3.81,0.42,15.64,1.27,8.47,1.27,8.45,12.71,3.81,27.54,1.69,76.69,2.54,10.17,13.52,2.54,2.54,2.12,136.09,106.09,233.47,564.04,19.5,13.1,135.25,11.86,45.76,4.24,1.48,1.27,29.66,46.19,48.77,292.05,1.69,11.02,0.0,1.69,7.63,8.03,0.0,3.81,0.0,4.96,7.86,27.84
12.91,0.0,5.78,1.93,1.54,0.0,0.0,4.24,10.79,17.76,4.84,1.21,12.72,2.7,9.69,3.47,10.41,24.29,0.0,72.47,8.1,10.41,17.35,1.21,1.61,1.93,209.04,133.17,228.6,547.17,11.57,6.05,95.24,5.78,38.55,0.77,1.42,0.0,28.14,13.88,52.37,295.4,2.31,12.34,3.08,0.77,11.95,13.72,0.0,2.7,0.0,4.11,6.08,20.92
26.79,0.41,9.82,1.23,2.46,0.85,0.0,3.68,8.19,46.34,10.2,1.28,15.55,2.46,8.08,2.46,9.41,26.2,1.64,76.55,5.32,19.65,14.46,2.13,2.55,0.82,318.45,124.15,173.56,475.64,30.29,7.23,120.32,3.68,26.61,0.41,1.41,0.0,45.03,13.92,39.3,229.17,1.23,13.1,2.46,3.27,16.78,30.19,0.43,1.64,0.43,5.29,7.58,23.24
15.48,3.44,3.06,5.74,0.0,0.81,0.77,4.21,10.33,9.37,0.81,4.48,22.19,6.12,16.71,7.27,16.45,27.16,2.3,85.69,6.12,18.75,9.78,5.3,1.63,1.91,246.13,152.4,149.58,532.31,30.99,12.22,149.96,9.95,21.42,2.68,1.49,1.53,29.07,23.72,51.63,299.1,3.44,21.42,3.83,2.68,14.54,39.12,0.81,2.68,0.0,3.93,6.96,23.29
48.76,2.11,2.95,1.26,0.42,0.42,0.84,0.84,8.43,7.15,1.26,0.42,11.8,1.69,10.51,3.79,18.97,15.18,0.84,72.51,5.48,26.14,18.92,5.46,2.94,3.79,250.53,121.9,199.83,542.16,43.84,24.38,200.08,17.28,36.68,2.53,1.53,4.22,23.61,2.11,24.03,226.99,2.95,12.65,0.42,2.11,8.85,15.97,0.0,1.69,0.0,4.39,7.98,25.73
45.04,1.65,2.48,2.89,2.06,0.4,2.06,3.3,14.03,1.59,2.39,1.59,9.5,3.3,5.98,10.73,18.16,25.18,2.89,73.05,3.3,21.87,9.96,1.59,0.0,0.83,220.41,117.98,207.59,496.28,28.89,14.75,179.75,10.32,50.76,1.65,1.51,1.65,28.06,23.94,30.55,247.91,0.83,12.79,0.83,2.89,9.49,12.75,0.0,1.24,14.75,6.19,9.49,42.24
62.5,0.0,0.82,0.82,0.0,0.0,0.82,2.87,7.78,1.69,2.96,0.42,10.24,2.87,8.87,6.55,14.33,21.29,4.91,67.16,7.78,22.11,10.56,5.91,2.96,1.23,184.12,118.24,192.06,537.26,38.91,32.94,196.79,7.78,40.54,4.91,1.63,5.32,31.94,30.3,24.16,275.76,0.82,15.56,1.23,3.69,11.47,7.6,0.42,2.46,0.0,3.71,7.0,25.3
21.28,2.43,8.11,4.87,0.41,1.61,1.22,6.49,7.3,6.42,3.61,2.41,8.12,2.03,9.63,8.92,13.79,22.71,1.62,70.56,6.08,13.79,13.65,0.8,1.2,2.43,220.79,134.08,217.36,509.32,16.63,10.44,123.65,6.89,22.3,5.68,1.4,1.22,33.25,24.74,42.14,236.05,4.06,10.95,3.24,2.03,15.41,12.44,0.0,4.46,0.0,4.2,6.76,29.37
35.42,7.43,7.84,8.25,0.83,4.78,2.06,10.73,14.85,8.36,3.98,5.97,13.61,3.3,8.36,7.43,17.74,14.44,1.24,55.69,4.54,14.85,10.74,2.79,0.8,2.06,235.58,119.78,183.99,502.9,23.93,11.94,157.58,4.54,30.94,3.3,1.39,1.65,35.07,33.83,46.43,241.94,0.41,10.73,0.41,0.41,7.43,15.12,0.0,3.3,0.0,4.26,6.9,20.66
31.26,2.93,18.02,3.35,7.54,1.25,0.84,6.71,10.48,48.77,7.92,4.59,21.79,5.03,21.68,2.1,15.93,44.01,4.19,97.65,6.29,12.99,19.59,2.08,0.42,1.26,318.05,185.91,160.1,556.39,25.56,13.34,145.06,5.03,31.85,4.19,1.39,1.26,22.63,6.71,42.35,221.34,4.61,14.25,1.68,2.1,15.93,23.34,0.0,2.51,1.67,3.76,6.84,27.55
50.89,0.4,2.01,3.62,0.0,0.0,3.21,2.01,4.02,4.14,2.9,0.41,6.03,-0.4,5.79,11.65,14.46,22.1,1.21,58.26,6.43,19.28,17.38,8.27,0.83,1.21,212.25,107.16,234.23,526.13,25.71,62.06,219.69,20.09,49.02,2.41,1.46,2.41,23.3,5.22,29.74,206.87,3.21,16.87,0.4,8.04,10.04,14.07,0.0,0.4,0.0,5.58,8.9,29.58
31.89,0.0,2.94,0.84,0.42,0.0,0.42,0.84,5.89,16.79,1.68,0.42,6.3,0.42,4.62,12.2,7.15,16.4,1.26,64.34,8.83,36.16,13.85,1.26,1.68,0.42,221.57,111.2,233.81,546.68,18.08,12.17,174.99,8.41,43.73,2.52,1.36,1.26,43.73,6.73,51.72,286.61,0.42,13.46,0.42,2.52,12.62,2.52,0.42,1.26,0.0,3.65,6.94,28.06
13.11,0.42,3.37,2.94,0.0,3.69,0.84,6.73,10.94,11.48,1.23,1.64,15.98,5.05,14.75,7.99,20.19,29.87,1.26,78.25,7.99,18.93,15.16,3.69,2.05,3.37,265.57,183.61,166.18,521.25,26.92,8.61,137.7,8.83,29.45,3.79,1.35,0.84,22.72,29.45,46.7,247.54,5.47,10.94,1.68,5.47,11.78,39.75,0.0,0.84,1.23,3.98,7.27,32.88
18.28,2.49,15.34,6.22,0.41,4.99,1.66,12.44,18.24,33.65,2.08,5.82,14.09,3.32,12.88,1.66,17.0,36.07,3.32,84.99,9.54,21.97,14.96,0.42,0.42,4.98,310.76,174.08,162.11,510.99,11.61,7.06,109.68,1.24,18.66,2.07,1.33,1.24,45.61,5.39,51.43,232.65,0.0,20.73,0.83,1.24,15.34,4.57,0.0,1.66,0.0,3.02,5.82,20.48
63.79,0.44,3.09,2.21,0.0,1.32,0.88,5.3,7.07,8.36,11.0,3.08,15.47,-0.44,7.04,4.86,22.98,22.98,1.77,66.73,6.63,20.77,18.04,4.4,2.2,2.21,261.33,150.9,224.92,560.87,44.64,42.67,213.37,15.02,53.03,3.98,1.53,4.86,23.86,24.3,22.13,219.97,2.21,11.93,0.44,2.21,11.05,22.0,0.44,0.88,0.44,5.77,9.37,29.29
45.23,0.83,3.32,5.39,0.0,0.0,1.66,6.22,5.8,20.15,1.64,3.29,12.02,8.29,11.51,2.9,19.9,25.7,3.32,60.53,3.32,24.05,11.1,4.93,0.41,2.9,280.02,158.72,184.49,501.45,29.85,19.74,157.48,7.46,32.34,2.9,1.42,2.07,32.34,20.73,31.47,216.28,3.32,15.34,1.24,5.8,17.0,20.15,0.0,1.66,0.0,5.73,8.14,29.4
26.27,5.1,4.25,5.52,0.85,2.5,2.97,8.49,14.01,5.0,1.25,3.34,16.55,3.82,17.51,4.67,16.14,22.93,3.82,73.46,4.67,21.66,11.26,2.09,0.83,2.12,231.86,136.78,186.84,533.11,28.88,16.26,152.21,8.07,30.15,2.12,1.43,2.12,28.45,23.78,49.24,304.42,2.12,13.59,2.12,4.25,14.01,21.27,0.0,1.27,3.75,5.71,7.88,29.34
32.7,1.78,9.76,4.44,0.89,3.98,2.22,9.76,12.87,9.28,5.74,2.21,23.07,6.66,11.05,5.33,13.76,18.2,4.44,69.68,5.77,15.98,17.68,3.09,1.33,1.33,298.28,149.8,172.66,508.66,33.74,11.93,141.41,7.99,30.18,1.78,1.44,1.33,29.29,31.07,45.72,238.18,3.55,17.75,1.33,2.66,16.42,26.51,1.33,2.22,0.0,3.99,6.96,30.42
22.15,0.43,2.14,0.0,2.14,1.67,0.0,4.28,6.84,7.94,4.6,0.84,17.96,4.28,10.87,5.56,9.41,24.8,0.43,76.96,4.7,14.96,16.72,0.84,0.84,3.85,224.82,142.92,194.96,547.67,29.5,22.57,176.35,11.54,35.06,4.7,1.44,1.71,29.93,26.51,41.47,254.07,0.86,19.24,1.28,4.7,6.84,15.46,0.0,0.86,2.93,4.19,8.06,35.8
46.64,0.0,2.21,1.77,0.0,1.31,0.88,3.97,6.18,1.74,0.87,1.74,16.77,1.77,7.41,15.45,15.01,21.19,2.65,68.87,4.86,26.05,12.64,3.49,0.87,1.32,180.03,107.67,215.89,532.66,28.27,35.31,214.91,21.19,32.23,4.86,1.58,4.42,29.58,1.77,21.62,229.29,3.09,11.04,0.0,1.32,13.25,15.26,0.0,0.44,3.05,5.34,9.82,29.17
28.57,0.89,0.45,2.23,0.0,0.0,1.78,3.12,3.56,0.0,1.28,0.85,5.8,1.34,9.38,4.01,18.71,14.25,0.89,49.44,5.79,20.94,13.65,3.41,1.71,0.45,223.45,125.8,197.33,499.33,32.58,16.2,160.77,16.04,44.1,5.79,1.49,1.34,33.41,4.01,29.0,246.91,0.45,18.26,1.34,0.89,16.93,29.42,0.0,0.45,0.43,5.43,9.46,22.68
