abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
124.49,2.74,5.08,3.52,0.39,0.0,0.78,3.91,9.78,0.82,0.41,0.82,11.73,-0.39,8.19,9.39,14.08,23.46,2.74,72.35,7.43,18.38,2.87,2.46,0.82,2.35,129.81,106.88,212.36,645.95,69.22,41.36,300.57,13.3,66.09,4.3,1.64,4.3,24.64,7.82,30.29,182.64,0.78,12.12,0.0,0.78,3.13,0.82,0.0,1.17,0.0,6.76,8.65,34.38
65.84,5.92,3.55,4.74,0.0,1.2,1.58,4.74,15.0,8.03,5.62,2.81,14.59,5.53,9.63,5.53,18.56,27.64,2.37,78.17,3.55,21.71,6.02,2.41,0.8,1.58,178.64,100.36,219.9,633.74,45.01,47.77,240.47,12.63,41.85,6.71,1.59,4.74,14.61,3.16,39.91,238.46,2.76,12.63,1.18,0.39,7.5,3.21,0.0,0.39,0.4,4.71,7.38,37.31
51.9,0.77,1.54,3.84,0.0,0.0,3.07,3.84,17.68,3.27,0.41,2.04,14.22,2.69,10.63,6.15,13.07,13.84,3.46,68.41,7.69,19.6,15.53,4.5,2.04,1.92,145.48,100.94,224.44,607.78,40.36,32.69,259.09,11.53,61.49,7.69,1.61,3.46,13.84,4.61,32.72,245.2,1.54,14.6,0.38,0.0,12.3,2.86,0.41,0.77,0.82,4.25,7.77,28.47
99.62,4.69,1.95,3.52,0.0,0.0,0.78,10.56,7.04,4.19,0.0,2.09,7.42,1.95,6.28,6.65,19.55,21.89,3.13,53.56,5.08,13.68,9.63,5.44,0.42,0.39,164.09,124.32,268.96,632.53,53.95,39.77,294.27,13.29,72.71,7.04,1.67,3.91,25.02,7.04,30.1,241.52,0.0,9.38,0.0,0.39,7.43,8.79,0.42,0.78,5.44,4.18,7.88,23.88
48.25,0.0,0.0,1.91,0.0,0.8,0.38,0.77,7.65,2.79,1.2,2.79,8.04,1.15,7.97,3.06,13.78,9.95,0.38,38.27,4.21,9.18,7.18,7.18,3.19,3.44,157.5,100.08,244.55,745.5,105.63,44.26,226.87,12.63,92.23,14.93,1.66,3.83,15.69,0.77,20.67,282.3,1.15,4.98,0.38,0.38,2.68,3.99,1.59,0.0,0.0,4.59,7.83,28.85
48.75,2.71,1.93,4.64,0.0,1.61,1.93,3.48,4.25,4.43,0.4,3.22,7.34,0.39,4.43,5.8,15.85,22.42,1.55,69.58,4.25,15.46,11.28,6.45,1.61,1.16,156.33,112.81,209.51,589.24,55.27,47.95,225.22,12.76,56.44,4.25,1.63,1.93,32.47,1.16,29.04,244.16,0.0,9.28,0.39,1.93,6.96,1.21,0.0,0.39,8.06,4.07,7.11,28.54
61.23,1.18,2.76,3.54,0.0,3.72,1.18,1.58,9.85,5.79,3.31,2.48,9.46,4.73,9.93,3.54,10.63,26.78,2.76,62.23,5.51,19.69,9.93,4.14,4.55,1.58,169.22,120.4,225.68,590.0,39.39,27.72,243.28,13.0,49.63,3.94,1.61,2.36,32.3,1.58,32.69,276.38,0.79,9.85,1.58,0.79,7.88,3.31,0.0,0.0,0.0,3.58,6.41,27.42
63.18,4.37,1.19,3.57,0.0,0.41,2.38,3.17,8.33,7.7,10.13,1.62,11.11,1.59,7.7,11.51,13.89,18.25,5.16,68.65,3.97,19.44,9.32,8.91,1.22,1.19,163.22,110.98,222.62,626.24,50.0,41.72,235.72,15.87,61.9,7.94,1.64,2.38,14.29,1.98,30.22,272.17,0.4,10.71,0.79,0.4,5.56,0.81,0.0,0.4,2.84,4.39,7.39,31.05
44.64,1.22,0.41,1.22,0.41,0.0,0.0,1.22,6.53,1.22,0.0,2.03,5.31,0.82,8.93,8.57,14.28,17.54,0.41,64.06,5.3,19.58,9.74,2.84,5.28,1.63,156.66,101.46,189.31,615.92,64.47,24.35,234.98,16.73,50.59,6.12,1.62,2.45,22.44,4.9,34.69,232.95,0.41,10.2,0.82,1.63,9.38,0.81,0.0,0.82,0.41,4.54,7.38,23.89
84.18,1.61,3.23,2.42,0.0,0.0,0.81,4.44,9.68,0.0,0.39,1.17,6.46,-0.81,8.22,6.05,13.72,30.25,1.21,76.24,3.63,19.36,9.01,7.05,2.74,2.42,137.04,90.45,220.25,610.66,52.03,72.04,336.73,12.51,60.51,6.05,1.66,5.24,24.2,10.08,22.21,208.69,1.61,17.35,0.0,1.61,9.28,0.78,0.0,0.0,0.0,5.36,7.6,34.96
52.89,0.0,0.79,1.18,0.0,0.0,0.39,1.18,4.33,1.63,0.81,2.85,6.29,-1.18,7.73,18.5,11.02,16.14,2.36,48.01,2.36,17.71,17.09,3.25,1.63,0.39,186.33,105.37,218.81,549.43,46.83,32.14,220.5,14.17,64.54,3.54,1.61,1.57,20.46,9.84,28.75,278.68,0.79,12.2,0.39,0.39,4.72,3.25,0.41,0.39,0.41,4.22,7.14,27.24
44.36,0.37,1.1,2.21,0.0,0.81,0.74,0.74,2.94,4.88,18.72,4.48,4.42,-0.37,8.14,7.35,11.4,9.19,1.1,41.18,1.47,8.82,12.21,2.85,2.44,0.0,178.67,144.89,247.06,669.73,82.36,20.35,171.75,14.34,75.0,15.07,1.57,2.57,11.03,7.72,18.76,248.68,0.0,7.35,0.37,0.0,6.25,0.81,0.0,0.0,0.41,4.21,7.71,30.09
57.18,3.57,4.36,3.17,0.0,0.0,1.59,1.98,15.07,1.23,0.41,0.82,9.11,6.74,6.58,12.29,13.88,18.64,1.98,61.46,5.55,13.88,7.82,1.65,2.06,2.38,132.87,97.49,210.94,580.33,54.72,49.36,246.81,9.91,55.11,4.36,1.63,1.98,28.15,4.76,30.54,298.64,1.98,20.62,0.79,1.19,9.91,0.82,0.82,0.79,0.0,5.4,8.46,32.75
55.39,0.0,0.0,1.31,0.0,0.42,0.87,0.44,1.75,7.97,3.78,0.84,6.98,-9.61,10.07,10.48,5.24,13.54,1.31,51.99,1.75,6.99,9.23,2.1,0.84,1.75,198.49,100.29,281.78,678.03,78.64,44.9,225.77,17.04,98.3,6.99,1.59,7.43,11.8,0.0,20.1,302.98,0.0,10.05,0.0,0.44,3.93,0.84,0.0,0.0,0.84,4.14,7.73,35.09
49.46,0.0,0.38,0.0,1.9,0.0,0.0,0.76,0.38,2.93,3.35,0.84,3.8,-2.28,8.38,7.6,5.32,4.94,1.14,29.27,0.0,5.32,13.41,4.19,2.1,0.0,161.78,121.96,245.91,703.91,84.0,35.21,235.96,24.71,81.72,28.51,1.66,3.04,25.47,1.9,14.06,244.76,0.76,9.12,0.76,0.0,3.04,1.68,0.42,0.0,0.42,4.61,7.49,33.07
57.82,0.74,0.74,2.23,0.37,0.0,2.23,6.69,5.58,0.0,1.63,0.41,7.43,0.0,3.66,3.72,15.62,14.5,1.12,52.81,4.09,13.76,10.59,3.66,0.41,0.74,139.66,109.12,233.92,662.2,71.4,36.64,225.57,15.99,73.63,13.02,1.71,1.49,15.99,6.69,24.55,270.77,1.12,14.5,0.74,0.74,4.46,1.22,0.0,1.86,0.81,4.96,8.23,36.2
93.39,3.42,5.57,3.0,0.0,0.0,0.0,3.85,9.42,4.18,0.38,1.52,17.55,0.86,7.59,6.42,9.85,18.84,1.71,59.5,5.14,11.99,7.59,3.04,1.14,3.0,127.94,78.59,255.57,623.29,37.67,64.16,285.12,8.56,72.77,9.42,1.63,4.28,22.69,10.27,42.38,194.38,0.0,10.7,0.43,0.0,9.85,0.38,0.0,2.57,0.0,6.08,9.54,44.41
71.58,0.8,2.41,0.4,0.4,3.31,0.0,2.81,8.02,6.21,0.41,3.31,7.61,-1.2,15.31,2.81,10.83,15.64,4.01,54.53,3.21,10.43,8.69,3.72,2.48,0.4,213.07,132.81,230.55,669.07,69.37,25.65,215.56,14.43,72.57,12.83,1.58,3.21,28.07,8.82,31.29,252.79,3.21,7.62,0.0,0.8,9.62,8.69,0.83,0.8,5.38,5.83,9.41,36.75
60.73,0.0,0.4,0.4,1.2,0.0,0.0,0.4,1.99,0.0,0.0,0.44,9.18,-5.19,2.62,4.39,10.37,8.38,1.99,45.47,1.6,8.38,9.61,4.37,0.44,0.0,142.42,76.02,258.88,711.09,72.59,54.17,290.52,19.55,81.77,23.93,1.74,3.19,11.57,2.79,19.95,223.68,2.79,12.76,0.0,0.0,7.98,0.44,0.0,0.4,22.72,6.39,10.39,32.66
