abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
96.08,6.06,26.53,8.72,2.27,0.0,4.17,9.47,17.43,4.51,1.35,1.35,14.41,4.93,6.31,3.79,12.13,48.5,3.03,104.59,10.99,15.54,13.08,4.06,0.45,3.79,183.58,107.8,164.46,563.64,17.05,35.63,230.04,6.82,23.87,3.79,1.57,0.0,30.31,7.2,48.86,238.16,0.76,12.13,0.0,3.79,12.5,4.06,0.0,0.76,0.45,15.29,22.57,42.45
146.89,0.85,0.85,0.42,0.0,0.0,0.0,1.69,11.42,1.18,0.78,1.57,18.61,5.5,6.27,11.84,10.99,34.25,0.85,79.92,8.88,27.48,9.79,4.31,0.78,8.46,127.3,100.67,203.81,580.73,21.99,41.13,320.8,17.76,24.95,5.92,1.6,1.27,22.41,22.83,34.66,207.6,6.34,10.57,1.69,4.65,5.92,0.39,0.0,2.96,0.0,14.52,14.56,44.57
122.24,0.0,2.45,0.41,0.0,0.0,0.0,7.76,3.68,0.0,0.59,0.59,22.07,13.08,4.42,3.68,13.08,19.62,1.63,43.73,7.76,20.02,11.49,5.6,0.88,3.27,170.54,95.14,183.08,534.5,47.4,46.24,321.06,9.81,38.01,2.45,1.64,3.27,35.15,25.34,26.13,191.75,2.04,20.43,0.41,1.63,23.7,1.18,0.0,0.0,0.0,6.83,9.95,38.47
30.28,0.0,0.0,1.16,1.16,15.14,0.39,8.12,6.19,17.59,2.86,2.86,15.85,-3.87,53.19,6.96,15.86,12.38,0.39,43.33,1.93,10.06,16.37,4.91,2.05,0.77,272.91,166.12,288.59,602.24,51.06,22.5,151.8,13.54,42.55,6.96,1.38,2.71,18.18,6.58,24.74,187.81,2.32,7.35,0.77,0.77,10.83,6.96,0.0,0.39,0.0,4.8,7.28,29.17
7.36,6.92,12.61,7.73,1.22,0.0,3.25,13.43,9.36,0.82,0.41,0.41,15.46,14.24,9.81,6.1,16.27,32.95,2.85,81.77,5.29,21.97,8.59,0.0,0.0,1.22,142.68,87.49,168.02,521.97,16.68,7.36,149.22,6.92,19.12,3.25,1.27,0.41,27.66,7.73,37.43,248.57,3.66,10.17,0.0,3.66,13.83,3.27,0.0,3.25,0.0,3.07,6.21,23.95
16.65,1.25,0.84,2.09,0.0,0.39,0.84,6.68,5.01,4.26,1.55,0.0,15.05,0.84,12.0,19.21,19.21,12.53,0.42,47.2,10.03,21.3,8.9,3.1,0.77,0.42,151.76,100.27,248.96,566.42,49.71,9.68,135.11,24.64,52.63,2.09,1.34,3.76,15.04,2.92,20.47,271.39,1.25,14.2,0.0,2.51,4.59,1.55,0.0,0.0,5.03,8.52,7.17,26.76
37.76,0.0,0.33,0.99,0.0,4.37,0.0,3.96,3.63,1.19,0.79,5.56,8.25,-1.32,6.36,18.81,16.83,15.84,1.32,53.47,4.62,27.06,10.73,1.99,0.0,2.31,212.24,100.56,263.37,591.16,61.38,18.68,195.95,19.14,74.26,2.97,1.38,4.29,10.89,6.27,15.17,207.87,1.32,12.21,0.0,2.64,7.59,14.31,0.0,0.33,3.58,5.27,7.25,22.51
53.38,1.23,1.23,1.23,0.0,0.0,1.23,7.38,11.07,1.21,2.02,1.21,12.3,2.46,10.92,45.9,17.62,11.48,0.41,54.1,8.61,29.92,10.51,6.87,1.21,0.41,155.28,88.15,257.38,569.44,33.61,18.2,228.06,19.67,68.44,2.46,1.41,1.23,12.3,10.66,18.44,198.14,0.41,6.97,3.69,1.64,5.33,4.04,0.0,0.0,0.0,5.47,8.51,31.97
31.33,0.87,0.0,2.17,0.0,14.65,0.87,3.48,8.26,13.83,0.81,4.07,8.68,4.78,58.18,12.17,25.64,20.43,1.3,63.89,3.04,17.38,11.8,2.03,1.22,0.43,259.97,170.06,240.76,556.28,37.38,19.53,189.18,10.43,42.59,3.04,1.41,4.35,24.34,10.43,30.42,213.59,0.87,6.95,0.0,1.74,6.95,5.29,0.0,0.43,0.0,3.14,5.79,25.43
45.69,0.0,1.25,0.42,1.66,0.0,0.0,7.48,4.57,18.44,0.4,2.4,7.49,0.0,15.23,8.31,17.46,22.44,0.83,53.2,5.82,15.38,11.62,6.41,2.81,0.42,283.37,135.87,298.0,574.81,21.61,20.44,154.31,15.38,48.63,4.16,1.39,2.49,26.18,19.12,45.72,145.49,0.83,9.56,0.83,4.99,8.73,5.61,0.4,0.0,0.0,3.81,7.05,20.5
