abstract,question,particle,interrogative,exclamation,SPP,WH,PUBV,mono_negation,FPP,honourifics,INPR,PRIV,other_personal,emotion,classical_func,BE,modify_adv,COND,RB,EX,DEMP,AMP,HDG,DWNT,di_negation,HSK_1,HSK_3,noun,lexical_density,NOMZ,disyllabic_words,HSK_6,PHC,consecutive_nouns,aux_adj,AWL,BPIN,classifier,person,mono_verbs,unique,modify_marker_di,imperfect,descriptive,simile,PEAS,TPP,SMP,modify_marker_de,english,ACL_std,ACL,ASL
23.6,7.29,11.52,7.29,0.0,4.48,3.84,7.68,9.98,28.89,0.81,4.48,16.49,6.91,13.83,3.45,18.81,24.57,2.69,69.48,5.76,22.26,10.17,4.88,2.03,3.84,277.87,143.21,139.73,494.82,24.19,14.65,142.39,4.22,21.11,1.92,1.47,3.84,36.08,12.28,45.68,253.46,6.14,15.74,2.3,4.22,17.27,32.55,0.41,2.69,0.0,3.27,6.18,15.72
19.73,0.78,9.39,2.35,0.0,2.06,0.39,7.05,15.66,10.69,1.23,2.47,10.17,1.96,6.99,4.7,18.4,26.22,1.17,73.97,3.52,17.22,6.17,2.06,0.41,3.91,231.4,109.74,225.83,579.87,30.14,11.51,140.57,8.61,37.96,0.39,1.45,1.57,27.01,22.31,44.64,237.16,0.78,14.87,0.0,1.17,18.4,28.77,0.0,3.13,0.41,3.02,5.81,22.16
30.39,0.0,8.62,6.75,2.25,13.02,1.5,10.87,23.25,57.62,1.18,5.13,18.74,1.87,14.6,1.5,18.75,31.5,6.0,99.74,10.12,21.75,18.15,4.74,2.37,3.37,280.98,143.65,142.86,501.31,25.49,13.81,129.83,6.0,18.75,5.62,1.46,1.12,25.5,12.37,33.37,208.76,2.25,14.62,1.12,9.75,15.75,18.55,0.79,2.25,0.0,3.85,6.54,17.22
14.26,4.09,13.91,4.91,0.41,8.39,1.23,9.82,21.69,4.61,10.07,2.52,17.59,4.5,12.16,0.82,23.32,28.64,3.27,71.19,7.36,21.69,13.0,2.1,0.84,0.41,284.82,158.56,211.13,565.88,15.55,2.52,117.03,2.86,31.91,4.91,1.4,0.41,36.42,36.01,53.19,247.9,1.23,19.64,1.23,3.68,9.41,17.2,0.0,3.68,0.0,3.1,5.99,20.86
13.23,0.38,8.74,1.9,0.38,0.0,0.0,0.38,6.46,0.0,2.41,2.0,9.5,3.8,10.02,0.38,12.92,20.9,0.76,61.55,4.94,23.18,10.83,3.21,3.61,2.28,209.3,132.32,192.63,520.9,20.52,8.82,116.68,8.74,37.23,1.14,1.47,1.9,40.65,23.18,47.87,247.39,3.42,23.56,3.8,11.02,15.2,22.45,1.6,0.76,1.6,3.15,5.04,20.31
13.91,4.46,14.61,5.68,4.46,6.32,0.0,12.18,19.89,3.79,8.01,3.37,11.38,4.06,9.69,0.81,11.36,38.56,2.03,87.66,4.46,11.36,10.11,1.69,1.26,3.25,247.79,168.14,153.41,527.19,20.29,7.59,124.32,3.25,23.94,5.68,1.46,0.81,49.92,39.77,51.54,249.05,0.81,17.86,0.81,5.68,22.32,31.61,0.42,3.65,0.42,3.8,7.1,25.65
16.35,6.2,10.46,14.72,0.77,21.66,1.94,16.27,18.59,8.99,6.13,7.36,18.6,6.97,14.3,1.94,18.2,51.9,3.1,110.38,8.13,14.33,15.12,4.5,3.27,3.87,279.93,182.26,149.11,564.68,16.26,8.58,145.89,7.75,20.53,3.87,1.42,0.77,31.37,3.87,46.48,223.13,2.32,6.58,1.94,2.32,13.17,30.24,0.82,8.13,0.0,2.57,5.59,30.36
8.08,2.24,9.34,5.98,2.99,1.21,2.61,7.47,17.18,8.89,2.02,2.42,15.31,5.6,8.48,7.47,14.94,33.62,1.87,88.16,7.84,18.68,14.14,1.21,0.4,0.37,205.25,137.37,199.1,551.36,13.82,8.48,116.77,1.87,39.22,2.99,1.4,0.0,31.0,24.65,52.67,267.07,1.12,14.19,3.36,3.36,15.69,23.03,0.4,2.24,0.0,3.09,5.61,17.19
22.21,5.79,24.72,9.66,0.0,16.87,1.93,22.02,23.17,76.92,23.04,6.58,26.26,3.48,11.11,2.32,27.04,32.83,4.63,92.31,6.95,15.84,9.46,2.47,2.06,7.34,341.83,154.67,137.12,539.03,28.19,7.82,118.88,5.02,17.77,3.48,1.44,0.39,17.77,4.25,39.03,207.73,3.48,6.18,2.7,3.09,12.36,21.8,0.41,1.93,0.41,2.87,5.39,27.93
13.84,0.0,10.95,7.04,0.78,4.07,2.35,10.17,21.52,9.36,3.26,2.44,25.04,5.48,19.94,1.17,19.17,41.08,2.35,96.64,6.26,14.48,17.91,2.44,3.66,3.52,242.17,184.37,153.36,548.51,22.69,4.48,99.31,6.26,24.65,1.96,1.42,0.78,32.47,40.3,45.38,246.24,0.78,11.74,2.35,3.91,5.87,21.98,0.0,3.52,1.22,3.83,6.25,21.34
8.85,4.2,11.45,4.96,3.05,6.03,2.29,5.34,11.07,4.42,4.02,2.41,19.84,2.29,14.48,0.38,16.79,20.61,0.38,64.12,6.11,19.47,10.06,1.21,1.21,1.91,230.09,138.78,183.97,531.68,13.74,10.46,107.8,3.44,35.5,5.34,1.43,0.0,38.93,24.43,51.91,281.17,3.82,21.37,7.25,4.58,17.94,24.14,1.21,1.53,0.8,3.03,5.79,19.89
14.44,8.95,12.21,10.58,1.22,6.19,3.26,16.28,19.94,7.02,5.37,6.6,27.68,8.55,16.51,1.63,17.09,22.39,0.41,76.52,4.07,16.28,12.38,2.06,2.89,2.44,276.52,150.23,175.01,518.93,13.02,7.84,146.51,3.26,26.46,3.66,1.4,1.63,31.34,53.32,44.36,222.45,3.26,23.61,2.04,6.51,13.02,13.21,0.83,1.22,0.0,3.44,5.36,16.94
19.74,2.53,13.49,5.48,4.22,1.26,2.11,10.12,15.18,13.44,3.78,3.36,13.06,2.11,10.92,6.75,15.6,24.87,2.11,73.36,5.48,27.82,15.96,1.68,0.42,0.0,262.07,159.18,179.17,534.15,16.44,10.5,140.28,4.22,28.25,5.9,1.34,0.84,47.22,14.33,56.49,275.09,0.84,17.71,2.53,3.79,12.23,18.48,0.84,2.95,0.0,4.72,7.24,26.05
14.1,16.06,24.09,8.41,7.65,26.68,2.68,19.5,13.38,22.48,15.62,4.57,20.27,1.91,14.86,1.53,21.41,27.92,1.91,83.37,6.88,17.21,7.62,1.14,0.38,3.06,288.87,137.2,131.17,474.95,21.03,12.58,158.92,7.65,22.18,4.21,1.34,0.38,19.5,6.5,37.86,176.83,4.21,9.18,1.53,4.97,9.18,16.01,0.38,0.38,0.0,3.68,6.02,16.73
15.89,1.77,9.72,6.19,0.0,1.29,3.54,7.51,8.4,1.29,1.29,2.15,26.95,3.09,11.17,3.09,11.93,26.51,2.21,88.38,4.42,30.49,12.89,3.44,1.29,6.19,271.05,192.01,152.01,527.18,29.16,11.17,136.17,11.05,27.4,7.07,1.42,0.88,30.93,30.93,34.47,207.47,1.77,20.77,6.19,13.26,18.12,35.65,1.72,3.09,0.0,5.22,9.43,25.15
15.45,2.85,14.25,8.14,4.88,1.22,2.44,5.29,15.47,1.63,6.1,3.66,24.02,6.92,10.17,3.26,22.39,26.86,0.0,82.21,3.66,30.12,13.42,3.25,3.25,4.48,265.56,169.58,174.2,542.12,14.25,9.35,130.54,6.51,24.83,5.7,1.36,2.04,29.3,23.2,48.84,215.13,7.33,20.76,0.41,2.85,16.28,22.77,1.22,1.63,1.63,3.71,6.66,20.2
29.35,1.19,13.54,7.57,0.4,9.92,0.4,8.36,17.12,6.35,8.73,7.54,14.74,11.15,12.69,0.0,21.51,39.43,1.99,84.83,5.97,13.54,17.06,2.78,0.79,3.19,285.2,182.47,180.41,530.47,24.29,8.33,126.93,7.96,31.06,5.97,1.4,1.99,31.46,32.66,37.04,202.7,1.19,10.75,1.19,0.8,22.3,16.66,0.79,1.99,0.0,2.96,6.18,34.51
11.68,1.62,8.09,4.45,3.64,0.81,1.21,4.86,10.93,2.42,6.44,4.43,12.13,2.43,11.28,2.43,10.12,27.11,1.62,75.27,7.28,21.45,7.25,2.01,0.4,4.05,228.35,137.33,170.38,511.53,12.14,11.28,133.31,4.05,24.69,4.45,1.39,1.21,36.02,32.38,51.4,278.29,1.62,20.64,4.45,0.81,19.43,30.21,0.4,0.81,0.4,2.71,6.15,21.98
15.12,10.62,19.35,10.62,4.55,15.5,2.66,8.73,14.04,33.65,2.65,3.02,15.94,2.66,17.39,2.28,14.04,34.14,4.93,89.53,3.41,20.11,12.85,1.89,0.76,2.28,319.09,148.96,115.71,487.48,29.97,10.59,123.63,1.9,11.0,4.55,1.33,1.52,30.73,9.48,47.8,243.48,1.9,17.07,4.55,0.76,19.73,22.31,0.0,3.41,1.13,3.49,6.78,28.38
