text,dimension1,dimension2,dimension3,dimension4,dimension5
popular_01,10.50236505424058,-7.5633860686643875,9.49384062335776,4.867668215346467,-1.2250974559144836
popular_02,21.933090213206345,-10.940380007875396,11.188735426776066,8.735264858470282,-0.6031218835837135
popular_03,19.369729974767512,-6.584605873918846,6.568907577680488,11.760307221468265,-1.8236473141256977
popular_04,15.527336482818956,-13.853739516232155,1.5347460502109322,13.644274753979936,-0.6992572112488249
popular_05,2.336888357730672,-9.738508402688787,-3.2588810199659743,0.9790135083002116,-2.2556664631975605
popular_06,2.5309600331074438,1.5424352666797785,13.201698653315495,-3.9177580335247035,-1.2814335270385837
popular_07,1.8663803885426573,-3.7926313869710966,13.992226808860902,5.903696102236261,-0.9995120694404556
popular_08,1.5105735614737286,-2.3495866523175994,0.7832322797274741,-4.590247583780927,-1.2032791922337884
popular_09,1.8763114497083115,7.430351709373911,2.807679099278785,0.9873345277611962,-1.192774708780332
popular_10,-2.751837374783263,5.441827447974738,-1.2347976178788629,-4.786061175065846,0.4954689229506196
popular_11,11.786629898152626,-10.390331512008547,7.265722956004325,4.9026575237029935,-2.3177756864186883
popular_12,4.387514289553256,-12.136341747267222,-0.09824644743520773,4.117111980175147,-2.081801573734814
popular_13,-5.257255836473896,4.7688876241973475,0.9575466810998904,-5.0192175539297414,-1.0180088475330833
popular_14,2.5525788382804,1.7203089122611206,1.977452395923752,-3.094884648499222,-1.2819880957606231
popular_15,8.94069445628099,-9.307381700829756,18.55372669730444,16.100019606702524,-2.420397316576473
popular_16,5.042254840862453,-8.764757987305511,12.473326514772642,2.053407394037108,-0.5417570688011182
popular_17,4.379445139130628,-7.061266667527818,13.010575432850807,1.0194850288259063,-1.0436265743996591
popular_18,2.9442999517371313,-1.3791363808352681,18.18344765267026,-0.8089390698718318,0.6252395764373835
popular_19,3.648786135587813,5.024499235669676,14.75388825138231,-2.981600900172216,-0.33125624225522265
popular_20,-3.7857207307265295,-1.5514981364742693,4.817986460127865,-0.3606881165663212,0.4631498832214532
popular_21,5.34542513908722,-4.688325869359738,14.058936458596131,0.2402953270279582,-1.5195199736414593
popular_22,4.793697670781496,-7.9253258129284285,7.084733804958876,6.091905184789582,-0.4399936554787698
popular_23,-5.920625765137272,-5.2726932064506205,0.2768131215276831,1.5606845237612947,-0.8422178540653326
popular_24,11.5618689431507,-7.3460333027264815,19.42791263907505,5.410440887747717,-2.3986148253904567
popular_25,13.825468000718123,-7.580700353366642,11.895931073226668,3.196175807326364,-1.506234825808806
popular_26,4.151354972328532,-12.580276903734985,3.128357530703009,14.813084546316919,-2.307248484009411
popular_27,8.936012782451888,-9.046451497774331,2.73230257499311,12.145971184853856,-2.9573421812139475
popular_28,0.31967337067117985,1.2214617821825342,2.3361027597112063,0.5580922858086327,-0.08712318238365133
popular_29,-1.7176451052511863,-2.1164658062206776,-1.3690467554081938,-3.33478514732678,-0.9277699079967036
popular_30,-6.957398915143517,-3.889770089350048,0.41100299550478536,4.2671591899388455,0.28752342994647634
popular_31,1.6275970843964402,-5.317489123832253,7.810708743200442,1.0383935219410994,-0.4361826535201495
popular_32,10.101055039040851,-3.35280939544266,27.851070462314567,1.99480618108121,-0.6653078972946772
popular_33,-9.78729892824436,-0.8089529160994011,-6.961665474969381,-1.8299838717589765,1.8611586112998024
popular_34,26.42613815498113,-10.637135201527238,6.311177441013879,6.5031907288004245,-0.4495682669777532
popular_35,-1.3483928740273667,4.132663106340723,6.1955743321282855,-2.1850072902736213,-0.1268449700548876
popular_36,2.8211604454606114,-1.9665442594143692,3.543024592828087,0.8578172104127175,-1.1879960738914876
popular_37,-3.5641801521591097,-6.595952455982112,-0.44776779303604103,-1.379508402234477,-0.4157907139601187
popular_38,6.474327987998829,-12.839670158410796,7.479706681819682,1.0927263311565028,-1.4252056429627489
popular_39,16.437757192919644,-11.547681982164535,6.939912373555951,7.3018690706955445,-1.7695713340579684
popular_40,2.1905993096627583,-8.165182292721608,4.554276337222522,1.1435422703905938,-1.2888032044929283
popular_41,10.895693494556005,-8.611230320732835,7.54477655816379,4.899900599603832,-1.8452472820920816
popular_42,-5.5717522810631035,-8.575647782607042,1.7091761364937037,11.4905960713486,-1.1863142889453893
popular_43,3.847703704720789,-10.960291329412412,4.7328366163906,5.191865056166409,-3.036969332340023
popular_44,-7.151441971887058,2.411137676636561,-8.275698369526125,-4.1959138834169165,1.5449958364549834
popular_45,-7.91460552801732,5.7456356819293495,-7.518725151075758,-3.849993219164,-0.3928846923506598
popular_46,-7.463643626293463,-4.377450831905311,1.199665416137085,-0.4744300167327117,0.5437392055994834
popular_47,0.4351644682772409,-10.687417874150091,7.912958479103367,3.5845859811121388,-2.0821417535131364
popular_48,-0.2501377608978273,-12.621589788832535,10.466005764642961,0.312245449635812,-1.3082580195797482
