text,dimension1,dimension2,dimension3,dimension4,dimension5
general_fiction_01,4.0086871440598335,-7.301845284371307,12.69872174622842,8.417893211975986,-0.8047584787562003
general_fiction_02,12.211470246696985,-13.118902966656757,11.952995903961186,14.091699132474794,-0.5496394558039818
general_fiction_03,7.671551742124929,-11.975507359110455,5.17588616551692,6.128189587036992,-0.5837521460394415
general_fiction_04,6.592832110304286,-11.018883991550306,12.025265663208465,0.5558148467493351,-0.24047851236479825
general_fiction_05,14.278001390377627,-5.479138525654927,23.926315796507744,3.770752801670184,-1.2918172119057465
general_fiction_06,17.280395071803298,-5.3759660442899415,17.24227794808327,-2.3257689781586923,-1.3539066170364251
general_fiction_07,0.12787279045055533,-11.708519358510161,-1.7711759125884268,1.173761643360071,-1.117911058930679
general_fiction_08,16.822822566779006,-9.53856585779562,5.714307819852825,7.884575834998205,-2.5827738616125853
general_fiction_09,-3.5409825598823024,-3.1149482273787337,0.7532640425493091,-3.652360206879705,1.3109070432781236
general_fiction_10,0.5974004129921235,-12.80900102167924,2.449673518504653,0.7647794207717759,-1.1295382010720283
general_fiction_11,2.77846700132112,-13.752415201900446,11.371626767922194,-0.8272488955335849,-0.6798763211358414
general_fiction_12,2.1600213906384766,-9.42103273325573,-3.24896828282146,13.268692060294587,-1.1252669409952942
general_fiction_13,18.232164810715087,-9.014168484809314,15.454961832958734,5.101726643606957,-1.1917829582678459
general_fiction_14,7.725769271940853,-8.670864449825679,10.056129121107695,7.204562590455222,-2.5787351315126665
general_fiction_15,-1.0874477358212773,-7.8237550982038435,-0.18656951904558453,1.7048998533549522,-2.0880190360629167
general_fiction_16,12.341143531310108,-6.424826172547496,15.800481579479795,6.234523728592856,-2.2014884171562703
general_fiction_17,8.048877452346073,-12.936680605462891,7.117205838396232,2.3115720713874586,-2.1558353345871746
general_fiction_18,-4.776506193250562,-11.005195134197711,3.549692009876797,10.682294129447817,-2.411590963469559
general_fiction_19,7.529440159838075,-13.784604382334177,5.5650514949178325,6.752838870898409,-1.2533055003078726
general_fiction_20,16.077066327932556,-8.20764228600761,18.062460178157657,6.8071513942341175,-1.4401339257108252
general_fiction_21,3.300456124738378,-12.634758823031964,4.189349300625242,3.50865193450004,-2.6073961887332424
general_fiction_22,27.455178598639158,-6.48676912446664,15.472522179216751,1.8605331744590532,-1.6494608935608106
general_fiction_23,7.33552343678271,-12.58455088320385,13.95762491385342,1.2651085087337348,-1.8639429521341595
general_fiction_24,5.251144198866472,-12.977766989211414,0.8175801706737653,9.644373470657298,-2.3147579884130685
general_fiction_25,15.418380392641243,-12.38591679124578,6.314014451783218,5.398312654669967,-2.599395665720104
general_fiction_26,4.9466151048117055,-12.211365202915626,4.1720337834542915,4.025285430104083,-0.9480129096957204
general_fiction_27,24.20608093119565,-6.818479974365044,5.324917692880963,0.7244204100773238,-2.4104219934094715
general_fiction_28,3.429958863142951,-7.584944783769483,10.961783340546667,15.409656768469794,-0.4165091978743599
general_fiction_29,7.6203616582096325,-9.297734845166714,11.707658965581,6.452881955324992,-1.9150016377196717
general_fiction_30,8.381868236670341,-7.9663416622547105,12.373507426027913,1.654315075714181,-0.7970215323771588
general_fiction_31,2.2088529018554444,-13.177111958937465,2.9986373458346733,4.3383874819158095,-2.108143024006109
general_fiction_32,14.013900553183793,-10.835926280254023,8.537075358798788,4.410800622554158,-1.1339645210379896
